name,class,vertices,faces,bbox
D00954.obj,RectangleTable,631,1967,-0.708604 0.5855048 -0.736554 0.446738 -0.713307 0.764319
m763.obj,RectangleTable,3617,9111,0.025 0.975 0.025 0.95451 0.025 0.658334
m764.obj,RectangleTable,1999,8100,0.0248812 0.710369 0.0247209 0.648973 0.0249999 0.974999
m765.obj,RectangleTable,3830,9956,0.025 0.9748183 0.025 0.570742 0.025 0.863801
m870.obj,RectangleTable,3699,10545,0.025 0.570807 0.025 0.440659 0.025 0.975
m871.obj,RectangleTable,1504,8096,0.059344 0.8680166 0.025 0.9722 0.0533106 0.892876
m872.obj,RectangleTable,602,2002,0.025 0.975 0.025 0.369962 0.0250105 0.4472355
m873.obj,RectangleTable,431,1114,0.025 0.678125 0.025 0.580156 0.025 0.975
m874.obj,RectangleTable,3941,9836,0.025 0.975 0.025 0.355804 0.025 0.432143
m875.obj,RectangleTable,2720,8097,0.0249999 0.9750001 0.0249607 0.263804 0.025 0.384483
m876.obj,RectangleTable,2600,8100,0.025 0.975 0.0249999 0.664286 0.025 0.974996
m877.obj,RectangleTable,1968,8100,0.025 0.975 0.0245924 0.351352 0.0249992 0.975
m878.obj,RectangleTable,4256,12049,0.025 0.885122 0.025 0.975 0.025 0.885123
m879.obj,RectangleTable,2629,8099,0.024921 0.9750805 0.0247471 0.381468 0.0249728 0.5000134
m881.obj,RectangleTable,4251,10787,0.025 0.975 0.025 0.658333 0.025 0.341667
m882.obj,RectangleTable,3779,8100,0.025 0.975 0.025 0.809783 0.025 0.531445
m883.obj,RectangleTable,2773,8100,0.025 0.975 0.025 0.975 0.025 0.975
m886.obj,RectangleTable,3643,9120,0.025 0.975 0.025 0.461865 0.025 0.711496
m887.obj,RectangleTable,2720,8097,0.0249983 0.975 0.025 0.6880211 0.025 0.3416672
m888.obj,RectangleTable,2132,8100,0.0248912 0.9750203 0.025 0.559375 0.0249768 0.5000302
m889.obj,RectangleTable,2482,8099,0.0249821 0.5992938 0.0249666 0.56506 0.0249818 0.9752069
m890.obj,RectangleTable,2791,8099,0.025 0.975 0.025 0.568416 0.025 0.6507962
m891.obj,RectangleTable,2462,8097,0.025 0.975 0.0249832 0.353995 0.025 0.575336
m892.obj,RectangleTable,3183,8099,0.025 0.975 0.025 0.315248 0.025 0.5528
m893.obj,RectangleTable,1867,8099,0.025 0.975 0.0249939 0.91561 0.025 0.571286
m894.obj,RectangleTable,3741,9408,0.025 0.975 0.025 0.427148 0.025 0.975
m895.obj,RectangleTable,2410,8100,0.0249544 0.9750324 0.0246254 0.3266402 0.0249955 0.6187565
m896.obj,RectangleTable,4020,9737,0.025 0.856245 0.025 0.975 0.025 0.856245
m897.obj,RectangleTable,2245,8099,0.0249987 0.974999 0.025 0.6172661 0.0249897 0.262502
m898.obj,RectangleTable,146,316,0.025 0.975 0.025 0.380927 0.025 0.500002
m901.obj,RectangleTable,2593,8100,0.0249918 0.9750034 0.024913 0.744646 0.025 0.755263
m902.obj,RectangleTable,2554,8100,0.025 0.975 0.0249914 0.596181 0.025 0.436849
m904.obj,RectangleTable,3039,8099,0.025 0.405951 0.025 0.975 0.025 0.405951
m905.obj,RectangleTable,1796,8093,0.0249803 0.9750276 0.025 0.84105 0.0249395 0.9750719
m906.obj,RectangleTable,3871,9843,0.025 0.732512 0.025 0.350511 0.025 0.975
m907.obj,RectangleTable,152,341,0.025 0.460914 0.025 0.975 0.025 0.461116
m908.obj,RectangleTable,146,316,0.025 0.975 0.025 0.380927 0.025 0.500002
m910.obj,RectangleTable,326,569,0.025 0.975 0.025 0.546104 0.025 0.762046
m912.obj,RectangleTable,2234,8100,0.025 0.975 0.025 0.5 0.025 0.5
m913.obj,RectangleTable,2597,8100,0.025 0.684242 0.025 0.902915 0.025 0.975
m914.obj,RectangleTable,2590,8098,0.0249788 0.9750171 0.025 0.2882043 0.0248844 0.3800066
m915.obj,RectangleTable,2124,8099,0.025 0.975 0.025 0.636563 0.025 0.5
m917.obj,RectangleTable,2223,8100,0.025 0.975 0.024998 0.405 0.025 0.6583349
m919.obj,RectangleTable,2656,8100,0.025 0.855996 0.025 0.975 0.025 0.90372
m920.obj,RectangleTable,2444,8099,0.024907 0.9750932 0.0249242 0.9750028 0.025 0.6768306
D00015.obj,Rocket,3770,15661,-0.3762549 1.170667 -0.194145 0.232521 -0.207637 0.219035
D00343.obj,Rocket,3784,13912,-0.638802 0.934291 -0.1921834 0.1968312 -0.1980202 0.1906318
D00346.obj,Rocket,1503,4204,-1.01735 0.425072 -0.1779891 0.1672783 -0.176669 0.167103
D00354.obj,Rocket,3129,8099,-0.956015 0.9279047 -0.3064373 0.4024094 -0.305138 0.3107079
D00426.obj,Rocket,3783,16649,-1.0142055 0.773589 -0.1809429 0.1368966 -0.113511 0.10123
D00428.obj,Rocket,4159,13262,-1.05469 0.894492 -0.1151159 0.2174303 -0.1505846 0.1772845
D00433.obj,Rocket,2718,8099,-0.818707 0.7902568 -0.233606 0.267361 -0.2537449 0.249727
D00437.obj,Rocket,1053,2592,-1.089575 0.8294325 -0.18998 0.147959 -0.2076095 0.082673
D00472.obj,Rocket,2524,8096,-0.9404763 0.91002 -0.2146423 0.156407 -0.175996 0.171539
D00485.obj,Rocket,770,2619,-0.8134319 0.940126 -0.2214379 0.2424715 -0.2295451 0.2343895
D00528.obj,Rocket,3764,8620,-1.04818 0.820302 -0.239429 0.243583 -0.238561 0.236202
D00564.obj,Rocket,934,2070,-1.19684 0.5940385 -0.13581142 0.245138 -0.18629447 0.176884
D00585.obj,Rocket,2834,8100,-1.01609 0.7772163 -0.3007708 0.4641457 -0.3807029 0.3842898
D00614.obj,Rocket,2526,7283,-0.931042 0.849059 -0.0769864 0.2065053 -0.1571105 0.147321
D00697.obj,Rocket,3319,5802,-0.6701482 0.9310786 -0.2801538 0.2233972 -0.2633066 0.2354423
D00719.obj,Rocket,1734,3543,-0.699287 0.990757 -0.17792974 0.15733984 -0.16212492 0.155736
D00764.obj,Rocket,3932,17144,-0.5401077 0.99425 -0.0850041 0.1245927 -0.1111379 0.0964335
D00851.obj,Rocket,4057,12741,-1.06053 0.888826 -0.111481 0.2216944 -0.1733186 0.1574639
D00942.obj,Rocket,2365,4423,-0.590479 0.906935 -0.1922797 0.1566617 -0.1863419 0.1527451
D00975.obj,Rocket,1072,2117,-0.961595 0.9683558 -0.138982 0.28388 -0.196421 0.2646255
D00083.obj,RoundTable,3468,8100,-0.582531 0.961607 -0.776936 0.833361 -0.780501 0.835638
D00094.obj,RoundTable,1143,3418,-0.73519355 0.41729784 -0.54893965 0.8458242 -0.65630627 0.62897176
D00107.obj,RoundTable,1975,2908,-0.274649 0.8586776 -0.57097 0.727171 -0.6218081 0.68805
D00194.obj,RoundTable,1778,4163,-0.592722 0.948757 -0.7547162 0.584167 -0.7172627 0.8705
D00344.obj,RoundTable,2745,8100,-1.0026294 0.709074 -0.851553 0.865424 -0.1946602 0.7661682
D00401.obj,RoundTable,2353,8100,-1.0968859 0.7329007 -1.02134 0.8325129 -0.994037 0.440998
D00407.obj,RoundTable,1904,3537,-0.813151 1.162042 -0.950105 0.8186622 -0.5644039 0.136038
D00492.obj,RoundTable,2622,5452,-0.8297822 1.0536221 -0.80447334 0.6569097 -0.6546063 0.20705941
D00501.obj,RoundTable,4100,10558,-0.724973 0.919174 -0.822372 0.803819 -0.1853659 0.5834484
D00503.obj,RoundTable,1615,4049,-0.600342 0.6279937 -0.451238 0.397175 -0.391328 0.441497
D00524.obj,RoundTable,3642,9813,-0.759903 0.539377 -0.631271 0.606155 -0.482521 0.797809
D00581.obj,RoundTable,4178,1526,-0.748806 1.19973 -0.952234 0.993392 -0.71742 0.404848
D00646.obj,RoundTable,1842,5165,-0.653058 0.9957749 -0.825887 0.820856 -0.345202 0.6921915
D00649.obj,RoundTable,4043,8474,-0.9104301 0.854792 -0.8902849 0.8913448 -0.9087838 0.1164937
D00702.obj,RoundTable,2023,4160,-0.84323514 0.598222 -0.7283351 0.8197656 -0.35168496 0.8361407
D00756.obj,RoundTable,4378,11872,-0.8527768 0.421667 -0.2695815 0.513636 -0.3840243 0.39857
D00827.obj,RoundTable,2888,8097,-0.671189 1.04606 -0.594336 1.2407244 -0.9214566 0.8355232
D00866.obj,RoundTable,2205,8095,-0.7260306 0.5878918 -0.8111094 0.510709 -0.5827 0.5651898
D00909.obj,RoundTable,3513,8099,-0.747098 0.765997 -0.735746 0.627858 -0.557324 0.766642
D00948.obj,RoundTable,3404,8099,-0.3736992 0.7796457 -0.445699 0.444198 -0.4423483 0.440148
m921.obj,RoundTable,1833,5208,0.025 0.975 0.0250553 0.468679 0.025 0.975
m922.obj,RoundTable,3241,8096,0.025 0.975 0.025 0.535625 0.025 0.928504
m923.obj,RoundTable,2623,8100,0.025 0.97442 0.0249957 0.5262366 0.0249849 0.975
m924.obj,RoundTable,830,1269,0.025 0.975 0.025 0.336326 0.025 0.957883
m925.obj,RoundTable,1071,2150,0.042065 0.974907 0.0251982 0.568592 0.025 0.975
m926.obj,RoundTable,1971,3535,0.025 0.975 0.025 0.791605 0.025 0.975
m927.obj,RoundTable,2558,8099,0.0249999 0.9748352 0.0249936 0.3547078 0.025 0.975
m928.obj,RoundTable,2607,8099,0.025 0.975 0.0238148 0.8047157 0.025 0.975
m929.obj,RoundTable,1554,3998,0.025 0.957878 0.025 0.562554 0.042122 0.975
m930.obj,RoundTable,3126,8100,0.025 0.641081 0.025 0.9750065 0.024764 0.641081
m931.obj,RoundTable,3321,8100,0.025 0.811207 0.025 0.975 0.025 0.772727
m932.obj,RoundTable,2089,4284,0.025043 0.9749603 0.02500216 0.6202072 0.025043 0.9749603
m933.obj,RoundTable,3050,8100,0.025 0.975 0.025 0.559375 0.025 0.928504
m934.obj,RoundTable,2918,8100,0.0250157 0.9749843 0.025 0.814898 0.0250157 0.9749843
m935.obj,RoundTable,2175,8099,0.0250006 0.876404 0.0249873 0.975 0.025 0.876186
m937.obj,RoundTable,3271,8097,0.025 0.975 0.025 0.763889 0.025 0.975
m938.obj,RoundTable,3059,8100,0.025 0.87475 0.027454 0.8743794 0.0249848 0.9750004
D00057.obj,Shelf,3682,6900,-0.956341 0.730087 -0.702769 0.462335 -0.300438 0.20203
D00074.obj,Shelf,598,1617,-0.758328 1.0382 -0.635381 0.850289 -0.284787 0.160204
D00129.obj,Shelf,431,1113,-0.760135 0.763554 -0.731221 0.923977 -0.280218 0.19845
D00171.obj,Shelf,747,2101,-0.820153 0.917115 -0.635851 0.29728 -0.291628 0.261916
D00198.obj,Shelf,798,1945,-0.799434 0.744647 -0.750856 0.64536 -0.0982215 0.2726185
D00242.obj,Shelf,630,1468,-1.17163 0.757996 -1.02622 0.902776 -0.1938225 0.394703
D00337.obj,Shelf,1082,3634,-0.7271903 1.12612 -1.09398 0.6926423 -0.3000493 0.1058562
D00352.obj,Shelf,2913,8100,-0.719658 1.07551 -0.832937 0.5028265 -0.2592088 0.225189
D00468.obj,Shelf,429,1147,-1.14697 0.728744 -1.02188 0.831612 -0.3812861 0.376543
D00592.obj,Shelf,2170,8099,-0.764685 1.21042 -0.890851 1.06315 -0.3154759 0.177117
D00631.obj,Shelf,306,610,-0.833323 1.00919 -0.725468 0.830073 -0.126855 0.18456207
D00691.obj,Shelf,1971,3480,-0.796913 0.940277 -0.453451 0.519454 -0.143362 0.109983
D00725.obj,Shelf,255,563,-0.75757325 1.09321 -0.746881 0.88996994 -0.229562 0.196062
D00772.obj,Shelf,4361,9882,-0.571215 0.95787 -0.934896 0.745017 -0.2231783 0.1125
D00781.obj,Shelf,3330,6260,-0.793321 1.15081 -0.897298 0.933888 -0.567211 0.478878
D00818.obj,Shelf,306,717,-0.53989 0.981276 -0.604997 0.665191 -0.220333 0.216049
D00881.obj,Shelf,3870,9819,-0.767308 1.17375 -0.963581 0.960719 -0.1904755 0.1285891
D00887.obj,Shelf,2998,8100,-0.754603 1.12675 -0.4609055 0.7044815 -0.1294903 0.1802698
D00917.obj,Shelf,1299,3376,-0.946831 0.882232 -0.4130175 0.5216208 -0.1558 0.3925512
D00956.obj,Shelf,3054,8094,-0.803797 0.934691 -0.721052 0.5545 -0.215748 0.179699
m844.obj,Shelf,2995,8099,0.0250065 0.975 0.025 0.826961 0.025 0.204296
m845.obj,Shelf,3485,8100,0.025 0.785639 0.025 0.975 0.025 0.2630237
m846.obj,Shelf,1030,2876,0.025 0.551 0.025 0.975 0.025 0.267805
m847.obj,Shelf,3157,8100,0.025 0.660413 0.025 0.975 0.0249979 0.2252784
m849.obj,Shelf,2871,8099,0.025 0.9750002 0.025 0.662127 0.0249522 0.1787744
m850.obj,Shelf,3029,8098,0.0 0.9750001 0.0221986 0.78355 0.025 0.198028
m851.obj,Shelf,3144,8097,0.025 0.839286 0.025 0.975 0.025 0.296429
m852.obj,Shelf,3309,8100,0.025 0.79527 0.025 0.975 0.0249884 0.281757
m853.obj,Shelf,3391,8100,0.025 0.755769 0.025 0.975 0.025 0.2076921
m854.obj,Shelf,3096,8099,0.025 0.974269 0.025 0.975 0.025 0.193419
m855.obj,Shelf,2889,8093,0.025 0.975 0.025 0.816667 0.0 0.5
m856.obj,Shelf,3017,8097,0.025 0.975 0.025 0.791105 0.025 0.408053
m857.obj,Shelf,2941,8097,0.0246005 0.9761309 0.025 0.668611 0.0249974 0.3315831
m858.obj,Shelf,3958,9144,0.025 0.975 0.025 0.5 0.025 0.12
m859.obj,Shelf,2993,8097,0.025 0.677822 0.025 0.975 0.025 0.322313
m860.obj,Shelf,3231,8100,0.025 0.975 0.025 0.788295 0.025 0.291699
m861.obj,Shelf,3173,8100,0.025 0.975 0.025 0.910624 0.0249381 0.1768948
m862.obj,Shelf,3986,9463,0.025 0.468246 0.025 0.975 0.025 0.912536
m863.obj,Shelf,3258,8100,0.025 0.590289 0.025 0.975 0.025 0.2134221
m864.obj,Shelf,3190,8100,0.025 0.5 0.025 0.975 0.025 0.1832295
m865.obj,Shelf,3313,8099,0.025 0.722957 0.025 0.975 0.025 0.2576433
m866.obj,Shelf,3356,8098,0.0250002 0.936995 0.025 0.975 0.025 0.328987
m868.obj,Shelf,2637,8100,0.024997 0.387727 0.025 0.975 0.0249662 0.1977535
D00027.obj,Ship,2198,2267,-0.70186 1.03006 -0.403568 0.302762 -0.19673443 0.180722
D00042.obj,Ship,3976,10824,-1.00258 0.964704 -0.2029678 0.255754 -0.4221214 0.208107
D00099.obj,Ship,2916,8100,-0.921394 0.9510236 -0.256689 0.4469802 -0.117036 0.193121
D00175.obj,Ship,2217,5043,-0.6809045 0.865118 -0.24708614 0.21949057 -0.1650075 0.21715917
D00247.obj,Ship,1379,2817,-0.9428094 0.9903935 -0.24984856 0.193791 -0.127142 0.149932
D00258.obj,Ship,1076,1536,-0.964138 0.895676 -0.368354 0.321623 -0.1331956 0.1191202
D00292.obj,Ship,2204,2286,-0.704417 1.02567 -0.410858 0.296958 -0.181184 0.17597
D00429.obj,Ship,1393,2760,-0.6835806 1.00175 -0.24445085 0.30011818 -0.3271691 0.31224215
D00467.obj,Ship,3641,4917,-1.01228 0.95186 -0.269387 0.150805 -0.093821 0.100438
D00539.obj,Ship,1650,3739,-1.03133 0.8969915 -0.215717 0.14847799 -0.19677913 0.228831
D00543.obj,Ship,1764,3497,-0.839732 1.0645545 -0.6169422 0.215636 -0.23080581 0.20063065
D00647.obj,Ship,3680,8677,-0.9656752 0.981983 -0.22754 0.168725 -0.132245 0.126853
D00771.obj,Ship,1371,3173,-0.8479556 1.09141 -0.49749956 0.2563963 -0.11512695 0.089797
D00791.obj,Ship,2174,2257,-1.00437 0.725268 -0.305311 0.406037 -0.179924 0.184624
D00809.obj,Ship,1544,2946,-0.98131 0.8977404 -0.4317947 0.2637205 -0.161653 0.1915185
D00837.obj,Ship,1374,2846,-0.92396384 1.00797 -0.2732664 0.167856 -0.124809 0.153832
D00896.obj,Ship,1303,2504,-1.13694 0.757844 -0.444753 0.335244 -0.259955 0.251197
D00907.obj,Ship,1792,3649,-0.618782 0.876617 -0.284349 0.334906 -0.264673 0.31066
D00935.obj,Ship,2222,4540,-0.8925967 0.965058 -0.1130757 0.2076282 -0.060532 0.1067342
D00949.obj,Ship,3315,8100,-1.01365 0.9332305 -0.247172 0.5134599 -0.209759 0.3859292
m1427.obj,Ship,3227,6153,0.025 0.9676905 0.025 0.1908885 0.0331224 0.1816
m1428.obj,Ship,3392,6368,0.025 0.975 0.025 0.239868 0.025 0.14634
m1429.obj,Ship,2690,4249,0.025 0.969947 0.025 0.3015411 0.025 0.1323121
m1430.obj,Ship,3065,6376,0.0464019 0.971638 0.025 0.2305354 0.0250025 0.1389028
m1431.obj,Ship,3486,6338,0.0401489 0.9675003 0.025 0.318517 0.025 0.176693
m1432.obj,Ship,2854,5052,0.0312024 0.9665467 0.025 0.262155 0.0250075 0.119443
m1433.obj,Ship,4014,9869,0.025 0.975 0.025 0.313262 0.038047 0.182382
m1434.obj,Ship,2873,8100,0.025 0.466805 0.025 0.267669 0.025125 0.975
m1435.obj,Ship,2153,2231,0.025 0.21916 0.025 0.403522 0.025 0.975
m1436.obj,Ship,3765,8868,0.0253492 0.155824 0.0250155 0.209796 0.025 0.9703529
m1437.obj,Ship,2989,4929,0.025 0.975 0.025 0.284961 0.0250069 0.127342
m1438.obj,Ship,3646,9064,0.025 0.975 0.025 0.1929899 0.025 0.187891
m1439.obj,Ship,3282,5580,0.0307898 0.9713918 0.025 0.2053844 0.025 0.122699
m1440.obj,Ship,4251,5935,0.025 0.975 0.025 0.221908 0.025 0.262171
m1441.obj,Ship,3453,8099,0.025 0.975 0.0249339 0.399226 0.025 0.239859
m1442.obj,Ship,1291,2455,0.025 0.164983 0.025 0.305256 0.025012296 0.975
m1444.obj,Ship,1483,2716,0.025 0.231519 0.025 0.45932 0.025 0.975
m1446.obj,Ship,1407,2846,0.025 0.975 0.0251165 0.159787 0.025 0.24458514
m1447.obj,Ship,1861,5131,0.025 0.121877 0.025021 0.1790807 0.0250105 0.9749946
m1448.obj,Ship,3858,9162,0.025 0.186087 0.025 0.972935 0.025 0.661041
m1449.obj,Ship,4024,11594,0.025 0.223899 0.025 0.8241819 0.0250094 0.9749384
m1450.obj,Ship,4290,12105,0.025 0.2384773 0.059869 0.843388 0.025 0.975
m1451.obj,Ship,2522,4273,0.0281939 0.1782908 0.0363078 0.975 0.0250047 0.691454
m1452.obj,Ship,3146,5742,0.0391149 0.5956135 0.0282841 0.975 0.0295167 0.1584015
m1453.obj,Ship,3242,6889,0.025 0.440089 0.024992995 0.690945 0.024985457 0.975
m1454.obj,Ship,3050,8099,0.0250004 0.6373768 0.025 0.820991 0.025 0.975
m1455.obj,Ship,3603,8813,0.025 0.402439 0.0250134 0.706094 0.025 0.975
m1456.obj,Ship,3351,8099,0.025 0.882844 0.025 0.975 0.0250019 0.2701157
m1457.obj,Ship,3038,8100,0.0497906 0.3503814 0.0245877 0.59733 0.025 0.975
m1458.obj,Ship,2971,8099,0.025 0.9746918 0.0248797 0.8908796 0.0646631 0.534707
m1459.obj,Ship,3069,8098,0.025 0.975 0.025 0.664405 0.025 0.42026
m1460.obj,Ship,2200,5218,0.025086 0.67776924 0.0250255 0.518839 0.025040131 0.975
m1461.obj,Ship,1973,4110,0.025 0.718676 0.025 0.513399 0.025 0.975
m1462.obj,Ship,947,2353,0.025071668 0.5482872 0.025 0.524952 0.025 0.975
m1463.obj,Ship,3445,6042,0.0292243 0.9749999 0.0250402 0.164155 0.0250004 0.1224094
m1464.obj,Ship,1309,3124,0.0250355 0.193678 0.025 0.3424075 0.025 0.975
m1465.obj,Ship,715,1408,0.025024673 0.975 0.025055 0.22723632 0.025 0.15175278
m1466.obj,Ship,1128,2612,0.0250912 0.16947508 0.025 0.212589 0.025112 0.974367
m1467.obj,Ship,3366,7824,0.040041 0.1457626 0.0306759 0.294733 0.025 0.975
m1468.obj,Ship,3763,11034,0.025 0.975 0.025 0.227148 0.025 0.178993
m1469.obj,Ship,1370,3490,0.025 0.129224 0.025 0.28801 0.025 0.975
m1470.obj,Ship,2852,5578,0.025 0.122405 0.025 0.1569957 0.0250094 0.9641999
m1471.obj,Ship,2798,8098,0.025 0.9750167 0.025 0.350313 0.0249638 0.4532479
m1670.obj,Sign,3391,5991,0.025 0.3356066 0.025 0.9749993 0.025 0.0685351
m1671.obj,Sign,2368,4774,0.025 0.338838 0.0250004 0.975 0.025 0.0755318
m1672.obj,Sign,220,389,0.025 0.670752 0.025 0.975 0.025 0.11303
m1673.obj,Sign,1821,3879,0.025 0.429 0.025 0.975 0.025 0.072555
m1674.obj,Sign,3855,11331,0.025 0.5964018 0.025 0.975 0.025 0.083778
m1675.obj,Sign,1506,2897,0.0250004 0.3186339 0.025 0.975 0.025 0.044992
m1676.obj,Sign,4031,8034,0.025 0.231959 0.025 0.975 0.025 0.057745
m1678.obj,Sign,241,844,0.025 0.209241 0.025 0.975 0.025 0.045404
m1679.obj,Sign,1964,3937,0.025 0.154409 0.025 0.971274 0.025 0.084022
m1680.obj,Sign,2778,6158,0.0251007 0.377568 0.025 0.975 0.025 0.052018
m1681.obj,Sign,351,668,0.025 0.416613 0.025 0.975 0.025 0.057631
m1682.obj,Sign,1428,4040,0.025 0.975 0.025 0.852742 0.025 0.357307
m1683.obj,Sign,2112,6133,0.025 0.970492 0.025 0.975 0.025 0.3586338
m1684.obj,Sign,1940,8100,0.025 0.975 0.0249766 0.94233 0.0249777 0.1042524
m1685.obj,Sign,2441,8097,0.0249882 0.8074657 0.0249919 0.975 0.027739 0.3028114
D00006.obj,Skyscraper,2705,4880,-0.86549 1.06092 -0.383786 0.452534 -0.427664 0.325606
D00058.obj,Skyscraper,1592,3769,-0.866731 0.96661234 -0.316891 0.24092896 -0.18566987 0.209522
D00059.obj,Skyscraper,1254,1604,-0.921158 0.990159 -0.369327 0.265781 -0.31361 0.328817
D00105.obj,Skyscraper,985,2029,-1.03016 0.5164874 -0.304715 0.184333 -0.206293 0.175956
D00125.obj,Skyscraper,992,1980,-0.9859515 0.55968356 -0.208073 0.258848 -0.166764 0.184044
D00126.obj,Skyscraper,620,2117,-4.3450413 1.9895433 -0.28980866 0.5325218 -0.34612933 0.15392338
D00130.obj,Skyscraper,1822,8100,-0.7047662 0.876353 -0.177817 0.229129 -0.1856922 0.207345
D00259.obj,Skyscraper,2469,5003,-0.91519976 0.683792 -0.182573 0.11706 -0.129423 0.138955
D00300.obj,Skyscraper,2015,4430,-0.881644 0.900784 -0.182475 0.22764686 -0.19238293 0.19267
D00520.obj,Skyscraper,3999,3688,-0.857575 1.11018 -0.378073 0.274454 -0.255684 0.266699
D00532.obj,Skyscraper,3146,5436,-0.906157 0.958682 -0.293712 0.42833 -0.256522 0.22904
D00584.obj,Skyscraper,3923,7165,-0.92586637 1.11754 -0.293214 0.368587 -0.18180159 0.2670375
D00589.obj,Skyscraper,1919,4541,-0.891001 0.84234 -0.249752 0.18544863 -0.21074094 0.221908
D00641.obj,Skyscraper,3309,8100,-0.867232 1.00218 -0.183149 0.2677399 -0.205679 0.2167214
D00664.obj,Skyscraper,2981,4822,-0.771369 0.7644601 -0.284353 0.301205 -0.248104 0.26775524
D00729.obj,Skyscraper,3999,6554,-1.0830175 0.822344 -0.370116 0.602401 -0.343486 0.3587916
D00822.obj,Skyscraper,3814,8100,-0.8118254 0.76384825 -0.207535 0.19049352 -0.20617072 0.18377478
D00870.obj,Skyscraper,3786,6139,-0.8772746 1.0845085 -0.39903226 0.24708988 -0.24681966 0.22878198
D00872.obj,Skyscraper,4289,11789,-1.2512118 0.4317175 -0.247287 0.257228 -0.181341 0.373556
D00998.obj,Skyscraper,3865,5926,-1.17797 0.467106 -0.185787 0.16659 -0.160495 0.172304
D00014.obj,Spoon,1138,1207,3.419584 4.279629 0.835941 5.10234 -0.0166793 0.278286
D00085.obj,Spoon,324,272,-1.422137 3.04557 1.334059 2.206391 0.001234 0.316117
D00144.obj,Spoon,1746,2338,0.121356 0.1859365 0.300286 0.6173061 0.031978 0.055897
D00157.obj,Spoon,1216,1213,-0.8547779 0.921991 -0.6882089 6.290242 0.0 0.454245
D00196.obj,Spoon,290,318,0.11268 0.146018 -0.10199 0.105094 0.0 0.01905
D00338.obj,Spoon,1524,2812,-0.538977 13.393496 0.2467726 11.975295 0.0 4.602906
D00422.obj,Spoon,1199,1539,-0.027843 0.039432 -0.116957 -0.0937782 0.064647 0.106098
D00474.obj,Spoon,680,882,-0.148302 -0.01698 0.020605 0.04325 0.0 0.00621
D00497.obj,Spoon,582,714,0.0063144 0.0544436 0.035645 0.051251 0.017303 0.248042
D00517.obj,Spoon,114,189,-10.10385 10.10385 -10.1767 69.7818 5.16126 10.1767
D00562.obj,Spoon,1550,1582,-4.91905 -3.81887 10.8063 11.7129 0.344216 0.456064
D00593.obj,Spoon,1507,3091,0.0580151 1.597584 0.0036403 0.311811 0.0 8.303509
D00661.obj,Spoon,943,1042,2.73779 4.3989935 -0.5918623 -0.2087335 0.0118187 0.1723443
D00669.obj,Spoon,438,443,-0.33655 0.33655 -0.04445 1.083619 0.181768 0.669657
D00674.obj,Spoon,106,106,-0.534491 1.025559 -2.178684 0.7086 -0.257557 0.263714
D00683.obj,Spoon,399,401,-1.88431 -1.84047 1.36683 1.52078 0.002341 0.0450626
D00790.obj,Spoon,1273,1941,-0.018031 13.033793 -2.986913 8.968065 0.0 11.478881
D00842.obj,Spoon,1766,3003,0.482661 1.210242 1.835353 1.964791 -0.29845 -0.258362
D00927.obj,Spoon,766,980,-0.128479 0.664663 -0.085583 0.086442 0.0 0.1171055
D00964.obj,Spoon,822,965,-2.731116 2.731116 -5.62 19.855871 0.8928781 3.13755
m1353.obj,Starship,3743,9788,0.025 0.489988 0.025 0.975 0.025 0.336106
m1354.obj,Starship,1602,3701,0.024999833 0.9750001 0.025000026 0.279811 0.025000067 0.504878
m1355.obj,Starship,1372,2630,0.025000188 0.8592519 0.025 0.9749994 0.025001874 0.328011
m1356.obj,Starship,2530,8099,0.0254708 0.9704995 0.025 0.614445 0.0249984 0.6853636
m1357.obj,Starship,1545,1740,0.025 0.975 0.026551 0.16782933 0.025 0.424339
m1358.obj,Starship,4301,11105,0.025 0.45472 0.025 0.230642 0.025006 0.975
m1359.obj,Starship,3346,8095,0.025 0.471212 0.025 0.356061 0.025 0.975
m1360.obj,Starship,2264,4892,0.025 0.439815 0.025 0.2326 0.025 0.975
m1361.obj,Starship,3886,9074,0.025 0.841756 0.025 0.21772 0.025 0.975
m1362.obj,Starship,2966,5590,0.025 0.975 0.025123931 0.22272259 0.025 0.7189
m1364.obj,Starship,1414,2739,0.024999937 0.85925084 0.025 0.9749998 0.025001667 0.328011
m1365.obj,Starship,2559,8099,0.0282556 0.9585827 0.0239954 0.750444 0.0295287 0.2005104
m1366.obj,Starship,3251,8100,0.025 0.476787 0.025 0.975 0.025 0.245535
m1368.obj,Starship,2347,5037,0.025 0.360794 0.0250916 0.13561644 0.025 0.97503746
m1369.obj,Starship,4316,10280,0.025 0.975 0.025 0.405352 0.0251043 0.2007606
m1370.obj,Starship,3363,8099,0.025 0.432507 0.025 0.256189 0.0405061 0.975
m1371.obj,Starship,2487,8097,0.0307809 0.4157046 0.0256002 0.2187839 0.025 0.9707436
m1372.obj,Starship,4034,10407,0.025 0.746801 0.025 0.975 0.025 0.187233
m1373.obj,Starship,1698,3666,0.025 0.468557 0.025 0.975 0.025 0.26685837
m1374.obj,Starship,1809,4352,0.025 0.382934 0.024992874 0.975 0.025 0.16354163
m1375.obj,Starship,3749,8099,0.025 0.827817 0.025005 0.4087457 0.025 0.975
m1376.obj,Starship,3920,9950,0.025 0.9749997 0.025 0.171065 0.025 0.253
m1378.obj,Starship,3414,8098,0.025 0.975 0.0251364 0.151012 0.025 0.975
