name,class,vertices,faces,bbox
D00571.obj,RectangleTable,1948,5718,-0.54325 0.689442 -0.67444 0.610208 -0.7394413 0.317304
D00603.obj,RectangleTable,895,1372,-0.882731 0.75784 -0.581945 0.382795 -0.639098 0.304299
D00678.obj,RectangleTable,1219,4202,-0.596297 0.773898 -0.585292 0.496706 -0.8010566 0.370477
D00714.obj,RectangleTable,561,2109,-0.860301 0.945074 -0.635743 0.373294 -0.568334 0.479061
D00766.obj,RectangleTable,2335,5568,-0.9383457 0.7519938 -0.8438075 0.8468965 -0.048637 0.637117
D00944.obj,RectangleTable,1569,5472,-0.8601003 0.6220149 -0.661911 0.7163054 -0.504885 0.8396574
D00954.obj,RectangleTable,631,1967,-0.708604 0.5855048 -0.736554 0.446738 -0.713307 0.764319
m763.obj,RectangleTable,1859,5532,0.0249755 0.9750463 0.0232198 0.95451 0.025 0.658344
m764.obj,RectangleTable,1414,5740,0.0248879 0.7104386 0.0248078 0.648973 0.0249068 0.974999
m765.obj,RectangleTable,2153,6009,0.025 0.9745111 0.0249379 0.5707446 0.025 0.863801
m870.obj,RectangleTable,1265,5471,0.025 0.5708457 0.0247979 0.440659 0.0248427 0.975285
m871.obj,RectangleTable,1039,5203,0.059344 0.868015 0.0277154 0.9722124 0.025025 0.8757989
m872.obj,RectangleTable,602,2002,0.025 0.975 0.025 0.369962 0.0250105 0.4472355
m873.obj,RectangleTable,431,1114,0.025 0.678125 0.025 0.580156 0.025 0.975
m874.obj,RectangleTable,2344,6032,0.025 0.975 0.025 0.355804 0.025 0.432143
m875.obj,RectangleTable,2037,5915,0.0249999 0.9750001 0.0248346 0.263804 0.025 0.384483
m876.obj,RectangleTable,1893,5771,0.0244892 0.9755108 0.0249999 0.6643052 0.0244892 0.9755068
m877.obj,RectangleTable,1355,5827,0.0249928 0.9750153 0.025 0.351352 0.025 0.9750006
m878.obj,RectangleTable,1969,5945,0.0249997 0.8851221 0.0249808 0.9750498 0.0249995 0.8851233
m879.obj,RectangleTable,1951,5831,0.0248252 0.9751687 0.0246185 0.3818444 0.0249217 0.5000236
m881.obj,RectangleTable,2163,6032,0.025 0.975 0.025 0.658333 0.025 0.341667
m882.obj,RectangleTable,2791,6094,0.025 0.975 0.025 0.809783 0.025 0.531445
m883.obj,RectangleTable,2078,5942,0.0249978 0.9750021 0.0249922 0.975 0.025 0.975
m886.obj,RectangleTable,2304,5953,0.0249986 0.9750001 0.0249074 0.4618847 0.0249918 0.7115404
m887.obj,RectangleTable,2017,5842,0.0249337 0.975 0.025 0.688021 0.0249976 0.3416736
m888.obj,RectangleTable,1546,5609,0.0248567 0.9751363 0.0249446 0.559375 0.0249026 0.5001104
m889.obj,RectangleTable,1708,5739,0.0250094 0.5992938 0.0249241 0.5650502 0.0249818 0.9752471
m890.obj,RectangleTable,2000,5979,0.0250002 0.975 0.025 0.5684633 0.025304 0.6507962
m891.obj,RectangleTable,1903,5893,0.025 0.975 0.024923 0.353995 0.025 0.575336
m892.obj,RectangleTable,2317,6033,0.025 0.975 0.025 0.315248 0.025 0.5528
m893.obj,RectangleTable,1296,5912,0.0249226 0.9750776 0.0249939 0.91561 0.025 0.5713055
m894.obj,RectangleTable,2261,6087,0.025 0.975 0.025 0.427148 0.025 0.975
m895.obj,RectangleTable,1702,5595,0.024973 0.9752376 0.0249894 0.3267119 0.0249852 0.6188044
m896.obj,RectangleTable,2424,6077,0.025 0.856245 0.025 0.975 0.025 0.856245
m897.obj,RectangleTable,1722,5577,0.0249696 0.9750955 0.025 0.6172663 0.0249903 0.262502
m898.obj,RectangleTable,146,316,0.025 0.975 0.025 0.380927 0.025 0.500002
m901.obj,RectangleTable,1925,5703,0.0249911 0.975 0.02485 0.744646 0.025 0.755263
m902.obj,RectangleTable,1881,5742,0.025 0.975081 0.0249145 0.5961831 0.025 0.436849
m904.obj,RectangleTable,2289,6048,0.025 0.405951 0.025 0.975 0.025 0.405951
m905.obj,RectangleTable,1337,5684,0.0249725 0.9750447 0.025 0.84105 0.0249263 0.9750946
m906.obj,RectangleTable,2016,6094,0.025 0.732512 0.025 0.350511 0.025 0.975
m907.obj,RectangleTable,152,341,0.025 0.460914 0.025 0.975 0.025 0.461116
m908.obj,RectangleTable,146,316,0.025 0.975 0.025 0.380927 0.025 0.500002
m910.obj,RectangleTable,326,569,0.025 0.975 0.025 0.546104 0.025 0.762046
m912.obj,RectangleTable,1672,5951,0.0249997 0.9750007 0.025 0.5 0.0249992 0.5000017
m913.obj,RectangleTable,1855,5831,0.025 0.684242 0.02495 0.9029429 0.0249847 0.9750153
m914.obj,RectangleTable,1968,5878,0.0249788 0.9750088 0.0249765 0.2882087 0.0248544 0.3800069
m915.obj,RectangleTable,1571,5860,0.025 0.9750047 0.025 0.636563 0.025 0.5
m917.obj,RectangleTable,1581,5912,0.0249946 0.975 0.0249971 0.405 0.0249975 0.6583347
m919.obj,RectangleTable,1917,5916,0.0249058 0.8560902 0.0249833 0.975 0.025 0.90372
m920.obj,RectangleTable,1755,5764,0.0249918 0.9751687 0.0249242 0.9750174 0.0249869 0.6768568
D00015.obj,Rocket,1157,5319,-0.3742948 1.170667 -0.1775605 0.2261249 -0.1936947 0.2115775
D00343.obj,Rocket,1111,5233,-0.6332478 0.9228759 -0.1747936 0.167743 -0.1772952 0.1501475
D00346.obj,Rocket,1503,4204,-1.01735 0.425072 -0.1779891 0.1672783 -0.176669 0.167103
D00354.obj,Rocket,2348,5751,-0.956015 0.9279047 -0.3062514 0.4024094 -0.305005 0.310574
D00426.obj,Rocket,1093,5152,-1.0131153 0.7738289 -0.1356435 0.0712296 -0.1135121 0.10123
D00428.obj,Rocket,1787,5591,-1.05469 0.8674784 -0.1151159 0.2140786 -0.149308 0.1772689
D00433.obj,Rocket,1920,5955,-0.8183513 0.791337 -0.233533 0.267361 -0.2537449 0.249727
D00437.obj,Rocket,1053,2592,-1.089575 0.8294325 -0.18998 0.147959 -0.2076095 0.082673
D00472.obj,Rocket,1861,5834,-0.9404655 0.91002 -0.2146423 0.156407 -0.175996 0.1711284
D00485.obj,Rocket,770,2619,-0.8134319 0.940126 -0.2214379 0.2424715 -0.2295451 0.2343895
D00528.obj,Rocket,2602,6089,-1.04818 0.820302 -0.239429 0.243583 -0.238561 0.236202
D00564.obj,Rocket,936,1939,-1.19684 0.593232 -0.112508 0.245138 -0.170895 0.176884
D00585.obj,Rocket,1900,5627,-1.0162092 0.7772163 -0.3007708 0.4641457 -0.3807029 0.3842898
D00614.obj,Rocket,2587,9268,-0.9022518 0.849059 -0.089971 0.2065053 -0.1571105 0.1473075
D00697.obj,Rocket,2994,5127,-0.6701482 0.9310786 -0.2801538 0.2233972 -0.2625371 0.2311474
D00719.obj,Rocket,1464,2949,-0.699287 0.990757 -0.17788455 0.1573399 -0.162116 0.1557362
D00764.obj,Rocket,950,5389,-0.5419692 0.9873495 -0.0596678 0.11006 -0.0836944 0.0793814
D00851.obj,Rocket,1736,5511,-1.0563333 0.8609278 -0.1114808 0.218322 -0.1663838 0.1579975
D00942.obj,Rocket,2360,4388,-0.590479 0.906935 -0.1922797 0.1566617 -0.1863419 0.1527451
D00975.obj,Rocket,1078,2138,-0.961595 0.96753186 -0.1364805 0.28388 -0.196421 0.2629255
D00083.obj,RoundTable,2584,6027,-0.582531 0.9616013 -0.776936 0.833361 -0.780501 0.835638
D00094.obj,RoundTable,1094,3041,-0.73519355 0.41730648 -0.5490006 0.8458242 -0.65629536 0.6290336
D00107.obj,RoundTable,1989,2952,-0.274649 0.8586776 -0.57097 0.727171 -0.6218081 0.68805
D00194.obj,RoundTable,1779,4251,-0.592722 0.948757 -0.7547162 0.584167 -0.7172627 0.8705
D00344.obj,RoundTable,2003,5837,-1.002507 0.7087854 -0.8505945 0.865424 -0.1946457 0.7661682
D00401.obj,RoundTable,1700,5672,-1.0968859 0.7329007 -1.0139077 0.8309923 -0.994037 0.4411208
D00407.obj,RoundTable,1924,3514,-0.813151 1.162042 -0.950105 0.841108 -0.5645303 0.136038
D00492.obj,RoundTable,2242,4595,-0.8297822 1.0536221 -0.80447334 0.6569097 -0.6553415 0.20705941
D00501.obj,RoundTable,2229,6016,-0.724973 0.919174 -0.822372 0.803819 -0.1853323 0.5834484
D00503.obj,RoundTable,1615,4049,-0.600342 0.6279937 -0.451238 0.397175 -0.391328 0.441497
D00524.obj,RoundTable,1357,5156,-0.8923192 0.5376086 -0.6305874 0.6039621 -0.4809658 0.7918371
D00581.obj,RoundTable,434,920,-0.748806 1.19967 -0.952234 0.993334 -0.71742 0.404848
D00646.obj,RoundTable,1842,5165,-0.653058 0.9957749 -0.825887 0.820856 -0.345202 0.6921915
D00649.obj,RoundTable,2584,5705,-0.9104301 0.8512285 -0.8902508 0.881384 -0.9087838 0.1164937
D00702.obj,RoundTable,1791,3680,-0.84323514 0.598222 -0.7283351 0.81947875 -0.35185906 0.836411
D00756.obj,RoundTable,2173,5959,-0.8527768 0.421667 -0.2701966 0.5136244 -0.3836605 0.39857
D00827.obj,RoundTable,2055,5958,-0.671189 1.04606 -0.594336 1.2407244 -0.9197063 0.8443308
D00866.obj,RoundTable,1444,5548,-0.7261588 0.5878918 -0.8130578 0.51061 -0.583198 0.5646323
D00909.obj,RoundTable,2604,6015,-0.747098 0.765997 -0.735746 0.627858 -0.557324 0.766642
D00948.obj,RoundTable,2518,5851,-0.3737217 0.7798291 -0.445699 0.444198 -0.4409599 0.440148
m921.obj,RoundTable,1833,5208,0.025 0.975 0.0250553 0.468679 0.025 0.975
m922.obj,RoundTable,2380,6050,0.025 0.975 0.025 0.535625 0.025 0.928504
m923.obj,RoundTable,1929,5797,0.025 0.97442 0.0249844 0.5262358 0.0250137 0.975
m924.obj,RoundTable,872,1567,0.025 0.975 0.025 0.336326 0.025 0.957883
m925.obj,RoundTable,1032,2092,0.042065 0.974907 0.025 0.568592 0.025 0.975
m926.obj,RoundTable,1979,3573,0.025 0.975 0.025 0.791605 0.025 0.975
m927.obj,RoundTable,1849,5891,0.0248644 0.9748352 0.0249614 0.354714 0.0254447 0.975
m928.obj,RoundTable,1629,5208,0.025 0.975 0.0238148 0.8049641 0.0249999 0.8686224
m929.obj,RoundTable,2009,4208,0.025 0.957878 0.025 0.562554 0.025 0.975
m930.obj,RoundTable,2384,5970,0.0249626 0.6411193 0.025 0.9751622 0.0249626 0.6411183
m931.obj,RoundTable,2442,6058,0.025 0.811207 0.025 0.975 0.025 0.772727
m932.obj,RoundTable,1888,3791,0.025043 0.9749603 0.02489326 0.6202072 0.025043 0.9749603
m933.obj,RoundTable,2109,6069,0.025 0.975 0.025 0.559375 0.025 0.928504
m934.obj,RoundTable,2117,5924,0.0250688 0.9749206 0.025 0.8148982 0.0250157 0.9749309
m935.obj,RoundTable,1558,5750,0.0250006 0.876726 0.0249354 0.975 0.0248658 0.876186
m937.obj,RoundTable,2491,6004,0.025 0.975 0.025 0.763889 0.025 0.975
m938.obj,RoundTable,2195,5762,0.025 0.87475 0.027672 0.8743794 0.0249771 0.9750002
D00057.obj,Shelf,565,735,-0.956341 0.730087 -0.702769 0.462335 -0.300438 0.20203
D00074.obj,Shelf,598,1617,-0.758328 1.0382 -0.635381 0.850289 -0.284787 0.160204
D00129.obj,Shelf,431,1113,-0.760135 0.763554 -0.731221 0.923977 -0.280218 0.19845
D00171.obj,Shelf,747,2101,-0.820153 0.917115 -0.635851 0.29728 -0.291628 0.261916
D00198.obj,Shelf,798,1945,-0.799434 0.744647 -0.750856 0.64536 -0.0982215 0.2726185
D00242.obj,Shelf,630,1468,-1.17163 0.757996 -1.02622 0.902776 -0.1938225 0.394703
D00337.obj,Shelf,1082,3634,-0.7271903 1.12612 -1.09398 0.6926423 -0.3000493 0.1058562
D00352.obj,Shelf,2026,5863,-0.719658 1.07551 -0.8330027 0.502862 -0.2570048 0.223203
D00468.obj,Shelf,429,1147,-1.14697 0.728744 -1.02188 0.831612 -0.3812861 0.376543
D00592.obj,Shelf,1541,5631,-0.764685 1.21042 -0.890851 1.06315 -0.3154793 0.1769951
D00631.obj,Shelf,305,610,-0.833323 1.00919 -0.725468 0.830073 -0.126855 0.18456207
D00691.obj,Shelf,1971,3480,-0.796913 0.940277 -0.453451 0.519454 -0.143362 0.109983
D00725.obj,Shelf,255,557,-0.75757325 1.09321 -0.746881 0.88996994 -0.229562 0.196062
D00772.obj,Shelf,2647,6071,-0.571215 0.95787 -0.934896 0.745017 -0.2231783 0.1125
D00781.obj,Shelf,423,874,-0.793321 1.15076 -0.897298 0.933888 -0.567211 0.4787995
D00818.obj,Shelf,306,717,-0.53989 0.981276 -0.604997 0.665191 -0.220333 0.216049
D00881.obj,Shelf,2180,6043,-0.7674832 1.17375 -0.963581 0.960719 -0.1904755 0.1285891
D00887.obj,Shelf,2102,5939,-0.7554422 1.12675 -0.4594715 0.7044058 -0.1294903 0.1802698
D00917.obj,Shelf,1299,3376,-0.946831 0.882232 -0.4130175 0.5216208 -0.1558 0.3925512
D00956.obj,Shelf,2326,6002,-0.803797 0.934691 -0.721052 0.5545 -0.215748 0.1797068
m844.obj,Shelf,2121,6040,0.0250065 0.975 0.025 0.826961 0.025 0.204296
m845.obj,Shelf,2457,6085,0.025 0.785639 0.025 0.975 0.025 0.2630237
m846.obj,Shelf,1030,2876,0.025 0.551 0.025 0.975 0.025 0.267805
m847.obj,Shelf,2323,5940,0.025 0.660413 0.0249965 0.975 0.0249925 0.22506
m849.obj,Shelf,2036,5949,0.025 0.9750002 0.025 0.662127 0.0249522 0.1788449
m850.obj,Shelf,1878,5760,0.0 0.9750001 0.0221986 0.78355 0.0249999 0.198028
m851.obj,Shelf,2363,6036,0.025 0.839286 0.025 0.975 0.025 0.296429
m852.obj,Shelf,2424,6006,0.025 0.79527 0.025 0.975 0.0249541 0.281757
m853.obj,Shelf,2429,5892,0.025 0.7557844 0.0249908 0.975 0.0249995 0.2077585
m854.obj,Shelf,2237,6013,0.025 0.974269 0.025 0.975 0.0249847 0.1934198
m855.obj,Shelf,2016,6018,0.025 0.975 0.025 0.816667 0.0 0.5
m856.obj,Shelf,2251,6052,0.025 0.975 0.025 0.791105 0.025 0.408053
m857.obj,Shelf,2091,5848,0.0243384 0.9761309 0.025 0.668611 0.0249971 0.3315904
m858.obj,Shelf,2443,6050,0.025 0.975 0.025 0.5 0.025 0.12
m859.obj,Shelf,2186,6048,0.025 0.677822 0.025 0.975 0.025 0.322313
m860.obj,Shelf,2337,6057,0.025 0.975 0.025 0.788295 0.025 0.291699
m861.obj,Shelf,2269,5904,0.025 0.9750032 0.025 0.910624 0.0240632 0.1769302
m862.obj,Shelf,2561,6080,0.025 0.468246 0.025 0.975 0.025 0.912536
m863.obj,Shelf,2395,6034,0.025 0.590289 0.025 0.9750003 0.025 0.2134221
m864.obj,Shelf,2365,5993,0.025 0.5 0.025 0.9750001 0.0249999 0.1832295
m865.obj,Shelf,2491,6059,0.025 0.722957 0.025 0.975 0.025 0.2576433
m866.obj,Shelf,2523,6045,0.0250002 0.936995 0.025 0.975 0.0249997 0.328987
m868.obj,Shelf,1915,5982,0.0249881 0.3877312 0.025 0.9750004 0.0249513 0.197732
D00027.obj,Ship,2198,2267,-0.70186 1.03006 -0.403568 0.302762 -0.19673443 0.180722
D00042.obj,Ship,1880,5766,-1.00258 0.964704 -0.2029606 0.2557437 -0.186486 0.208107
D00099.obj,Ship,1924,5399,-0.921394 0.9286051 -0.256689 0.4484456 -0.117036 0.193121
D00175.obj,Ship,1875,4171,-0.6809045 0.865118 -0.24709792 0.21949057 -0.1650075 0.21715917
D00247.obj,Ship,1328,2672,-0.9427322 0.9903935 -0.24984856 0.193791 -0.127142 0.149932
D00258.obj,Ship,976,1488,-0.964138 0.895676 -0.368354 0.321623 -0.1331956 0.1191202
D00292.obj,Ship,2204,2286,-0.704417 1.02567 -0.410858 0.296958 -0.181184 0.17597
D00429.obj,Ship,1273,2468,-0.6835806 1.0017494 -0.24445085 0.30011818 -0.32720146 0.31225792
D00467.obj,Ship,991,1351,-1.01228 0.95186 -0.269387 0.15073769 -0.093703 0.100368
D00539.obj,Ship,1521,3327,-1.03133 0.9005874 -0.215717 0.14847799 -0.17573987 0.228831
D00543.obj,Ship,1644,3316,-0.839794 1.0651109 -0.6169422 0.215636 -0.205636 0.19063821
D00647.obj,Ship,2807,5603,-0.9656752 0.981983 -0.2275112 0.1687009 -0.1319274 0.1170497
D00771.obj,Ship,1252,2818,-0.8479556 1.09141 -0.46658486 0.2563287 -0.11512695 0.089797
D00791.obj,Ship,2174,2257,-1.00437 0.725268 -0.305311 0.406037 -0.179924 0.184624
D00809.obj,Ship,1392,2655,-0.98131126 0.8977404 -0.4317947 0.2637205 -0.161653 0.1915185
D00837.obj,Ship,1310,2679,-0.9239228 1.00797 -0.2732664 0.167856 -0.124809 0.153832
D00896.obj,Ship,1290,2489,-1.13694 0.757844 -0.444753 0.335244 -0.259955 0.251197
D00907.obj,Ship,1711,3370,-0.618782 0.876617 -0.284349 0.33444 -0.264673 0.31066
D00935.obj,Ship,2221,4555,-0.8925967 0.965058 -0.1130757 0.2082593 -0.060532 0.1067342
D00949.obj,Ship,2101,5236,-1.01365 0.9332305 -0.247172 0.3199595 -0.2098487 0.2642062
m1427.obj,Ship,3231,6171,0.025 0.9676905 0.025 0.1910269 0.0331499 0.1816
m1428.obj,Ship,3000,5576,0.025 0.975 0.025 0.239868 0.025 0.14634
m1429.obj,Ship,2686,4152,0.025 0.969947 0.025 0.3015271 0.025 0.1323121
m1430.obj,Ship,3083,6042,0.0496951 0.971638 0.025 0.2305504 0.0250025 0.1389028
m1431.obj,Ship,2598,4831,0.0401489 0.9675003 0.025 0.3008347 0.0322152 0.1695951
m1432.obj,Ship,2849,5054,0.0312024 0.966557 0.025 0.262155 0.0250037 0.119443
m1433.obj,Ship,2251,5585,0.0304109 0.975 0.0249958 0.3132589 0.0380357 0.1824111
m1434.obj,Ship,1851,5539,0.025 0.4673236 0.0250008 0.2677867 0.0261128 0.975
m1435.obj,Ship,2153,2231,0.025 0.21916 0.025 0.403522 0.025 0.975
m1436.obj,Ship,2032,4860,0.0306005 0.1508177 0.0254914 0.2098338 0.0279643 0.967324
m1437.obj,Ship,2991,4953,0.025 0.975 0.025 0.284961 0.0250069 0.127343
m1438.obj,Ship,537,5372,0.028883 0.9755319 0.0254773 0.1557004 0.0250001 0.1876916
m1439.obj,Ship,3280,5588,0.025 0.9713918 0.0326928 0.2053844 0.025 0.122699
m1440.obj,Ship,1246,1957,0.025 0.975 0.025011 0.221908 0.025 0.262171
m1441.obj,Ship,2256,5438,0.025 0.975 0.0249859 0.399226 0.0271018 0.2377576
m1442.obj,Ship,1237,2420,0.025 0.164983 0.025029 0.305256 0.025012698 0.975
m1444.obj,Ship,1462,2688,0.025 0.231519 0.025 0.45932 0.025 0.975
m1446.obj,Ship,1341,2641,0.025 0.975 0.0251165 0.159787 0.025 0.24459328
m1447.obj,Ship,1861,5131,0.025 0.121877 0.025021 0.1790807 0.0250105 0.9749946
m1448.obj,Ship,2550,6005,0.025 0.186087 0.025 0.972935 0.025 0.661041
m1449.obj,Ship,1762,5547,0.02458 0.2240223 0.0271038 0.808794 0.0250094 0.9749384
m1450.obj,Ship,1634,5241,0.0249551 0.2385379 0.0597481 0.8433845 0.0677251 0.9749804
m1451.obj,Ship,2511,4264,0.0281939 0.178277 0.0363078 0.975 0.0250047 0.691454
m1452.obj,Ship,3213,5836,0.0394249 0.5956135 0.0283233 0.9678246 0.0290437 0.158388
m1453.obj,Ship,2620,5426,0.025 0.4402404 0.024992995 0.690945 0.024985457 0.975
m1454.obj,Ship,2205,5997,0.0250004 0.6373785 0.025 0.820991 0.025 0.975
m1455.obj,Ship,1610,5127,0.044627 0.394737 0.031242 0.7060885 0.0288631 0.975
m1456.obj,Ship,2450,6070,0.025 0.882844 0.025 0.975 0.0250019 0.2701157
m1457.obj,Ship,2112,5749,0.0486677 0.3514991 0.0246253 0.59733 0.0241 0.975
m1458.obj,Ship,1999,5678,0.0 0.9746015 0.0247264 0.8908793 0.0646631 0.5837806
m1459.obj,Ship,2125,6038,0.0249844 0.975 0.025 0.664405 0.0249946 0.42026
m1460.obj,Ship,2119,4867,0.02580691 0.6766716 0.023941264 0.518839 0.024896141 0.975
m1461.obj,Ship,1836,3602,0.025 0.718676 0.025 0.513399 0.026588 0.975
m1462.obj,Ship,911,2265,0.025052888 0.54830587 0.025 0.524952 0.02511224 0.9738092
m1463.obj,Ship,3000,5160,0.0292243 0.9749999 0.0250395 0.164155 0.0250001 0.1224094
m1464.obj,Ship,1309,3124,0.0250355 0.193678 0.025 0.3424075 0.025 0.975
m1465.obj,Ship,696,1349,0.025025442 0.975 0.025054773 0.22723338 0.025 0.15175278
m1466.obj,Ship,1090,2521,0.0250912 0.16947508 0.025 0.212589 0.025112 0.974367
m1467.obj,Ship,2118,5111,0.0400595 0.1457627 0.039088 0.283982 0.0319234 0.9687899
m1468.obj,Ship,1901,5785,0.0297125 0.9750009 0.025 0.227148 0.025 0.178993
m1469.obj,Ship,1370,3490,0.025 0.129224 0.025 0.28801 0.025 0.975
m1470.obj,Ship,2848,5545,0.025 0.122405 0.025 0.1574769 0.0250146 0.964177
m1471.obj,Ship,2100,5922,0.0249946 0.975 0.025 0.350313 0.0249793 0.4532354
m1670.obj,Sign,3000,5175,0.025 0.3356066 0.025 0.9749993 0.025 0.0685351
m1671.obj,Sign,2366,4790,0.025 0.338838 0.0250004 0.975 0.025 0.0755318
m1672.obj,Sign,220,389,0.025 0.670752 0.025 0.975 0.025 0.11303
m1673.obj,Sign,1822,3303,0.025 0.429 0.025 0.975 0.025 0.072553
m1674.obj,Sign,1556,5321,0.0316204 0.5964018 0.025 0.9682508 0.025 0.083778
m1675.obj,Sign,1506,2420,0.0250004 0.3186339 0.025 0.975 0.025 0.044992
m1676.obj,Sign,229,549,0.025 0.231959 0.025 0.9749676 0.0251995 0.057426054
m1678.obj,Sign,241,844,0.025 0.209241 0.025 0.975 0.025 0.045404
m1679.obj,Sign,1964,3912,0.025 0.154409 0.025 0.971294 0.025 0.084022
m1680.obj,Sign,2780,5357,0.0251047 0.377568 0.025 0.975 0.025 0.052018
m1681.obj,Sign,352,672,0.025 0.416613 0.025 0.975 0.025 0.057631
m1682.obj,Sign,1016,2056,0.025 0.975 0.025 0.852742 0.025 0.357307
m1683.obj,Sign,2112,6133,0.025 0.970492 0.025 0.975 0.025 0.3586338
m1684.obj,Sign,1422,5668,0.025 0.975 0.0249766 0.94233 0.0249777 0.1042728
m1685.obj,Sign,1536,5471,0.0249842 0.807462 0.0248781 0.9750201 0.0274872 0.3028114
D00006.obj,Skyscraper,2349,4209,-0.86549 1.06092 -0.383786 0.452534 -0.427664 0.325606
D00058.obj,Skyscraper,1479,3412,-0.866731 0.96661234 -0.3206908 0.24092896 -0.18562643 0.209522
D00059.obj,Skyscraper,1252,1572,-0.921158 0.99016213 -0.369327 0.265781 -0.31361 0.328817
D00105.obj,Skyscraper,937,1892,-1.0301608 0.5164874 -0.304715 0.184333 -0.206293 0.175956
D00125.obj,Skyscraper,937,1825,-0.9859515 0.55968356 -0.208073 0.258848 -0.166764 0.184044
D00126.obj,Skyscraper,68,234,-5.4813375 19.962397 -1.8932196 0.58272576 -0.3513561 0.6582219
D00130.obj,Skyscraper,1189,5687,-0.7047662 0.8763514 -0.1775302 0.229129 -0.1855521 0.207345
D00259.obj,Skyscraper,2115,4095,-0.91519976 0.683792 -0.182573 0.11706 -0.129423 0.138955
D00300.obj,Skyscraper,1861,3934,-0.881644 0.9000324 -0.182475 0.22764686 -0.19238293 0.19267
D00520.obj,Skyscraper,2865,2747,-0.857575 1.11018 -0.378073 0.274454 -0.255684 0.266699
D00532.obj,Skyscraper,2449,4351,-0.905218 0.958682 -0.293712 0.426962 -0.2564536 0.22904
D00584.obj,Skyscraper,3000,4918,-0.92586637 1.11754 -0.293214 0.368587 -0.18180159 0.267009
D00589.obj,Skyscraper,1782,4032,-0.8908782 0.84234 -0.249752 0.18544863 -0.21074094 0.221908
D00641.obj,Skyscraper,2296,5615,-0.7993846 1.00218 -0.183149 0.2677399 -0.205679 0.216538
D00664.obj,Skyscraper,2333,3911,-0.771369 0.7644601 -0.284353 0.301205 -0.248104 0.26774734
D00729.obj,Skyscraper,2957,4551,-1.0830175 0.8225542 -0.4079113 0.602401 -0.35106048 0.36311996
D00822.obj,Skyscraper,2046,4671,-0.8118254 0.7638379 -0.20687695 0.1903864 -0.20617072 0.18377478
D00870.obj,Skyscraper,3000,4446,-0.8772746 1.0710377 -0.39903226 0.24708988 -0.24305059 0.22878198
D00872.obj,Skyscraper,1693,5536,-1.2512118 0.3189929 -0.247287 0.257228 -0.181341 0.373556
D00998.obj,Skyscraper,1477,3215,-1.177965 0.4670525 -0.1857835 0.16659 -0.16048986 0.172304
D00014.obj,Spoon,1153,1318,3.4197946 4.279629 0.835941 5.10234 -0.0172881 0.278286
D00085.obj,Spoon,324,272,-1.422137 3.04557 1.334059 2.206391 0.001234 0.316117
D00144.obj,Spoon,1745,2308,0.121356 0.1859365 0.300286 0.6173061 0.031978 0.055897
D00157.obj,Spoon,1226,1257,-0.8847575 0.921991 -0.6882089 6.290242 0.0 0.454245
D00196.obj,Spoon,290,318,0.11268 0.146018 -0.10199 0.105094 0.0 0.01905
D00338.obj,Spoon,1535,2811,-0.538977 13.447721 0.2467726 11.975295 0.0 4.602906
D00422.obj,Spoon,1203,1543,-0.027843 0.039432 -0.116957 -0.0937782 0.064647 0.106098
D00474.obj,Spoon,677,882,-0.148302 -0.01698 0.020605 0.04325 0.0 0.00621
D00497.obj,Spoon,581,701,0.0063144 0.0544436 0.035645 0.0512029 0.017303 0.248042
D00517.obj,Spoon,114,189,-10.10385 10.10385 -10.1767 69.7818 5.16126 10.1767
D00562.obj,Spoon,575,450,-4.91899 -3.81887 10.8063 11.7129 0.34434026 0.456064
D00593.obj,Spoon,1516,3089,0.0 1.597584 0.0036403 0.311811 0.0 8.303509
D00661.obj,Spoon,943,1042,2.73779 4.3989935 -0.5918623 -0.2087335 0.0118187 0.1723443
D00669.obj,Spoon,438,443,-0.33655 0.33655 -0.04445 1.083619 0.181768 0.669657
D00674.obj,Spoon,106,106,-0.534491 1.025559 -2.178684 0.7086 -0.257557 0.263714
D00683.obj,Spoon,321,177,-1.88431 -1.84047 1.36683 1.52078 0.002341 0.0450626
D00790.obj,Spoon,1235,1926,-0.018031 12.85847 -2.6525357 8.968065 0.0 11.275216
D00842.obj,Spoon,1758,2946,0.482661 1.210242 1.835353 1.964791 -0.29845 -0.258362
D00927.obj,Spoon,766,980,-0.128479 0.664663 -0.085583 0.086442 0.0 0.1171055
D00964.obj,Spoon,822,975,-2.731116 2.731116 -5.62 19.855871 0.8928781 3.13755
m1353.obj,Starship,2160,6055,0.0250005 0.4899866 0.025 0.975 0.025 0.336106
m1354.obj,Starship,1539,3530,0.024999833 0.9750001 0.025000026 0.279811 0.025000067 0.504878
m1355.obj,Starship,1263,2421,0.025000188 0.8592519 0.025 0.9749994 0.025005 0.328011
m1356.obj,Starship,1650,5453,0.0259387 0.9705647 0.025 0.6137548 0.0249984 0.685133
m1357.obj,Starship,1513,1722,0.025 0.975 0.026551 0.16781326 0.025 0.424339
m1358.obj,Starship,2176,6004,0.025 0.45472 0.0249319 0.230642 0.025006 0.975
m1359.obj,Starship,2490,6068,0.025 0.471212 0.025 0.356061 0.025 0.975
m1360.obj,Starship,2264,4892,0.025 0.439815 0.025 0.2326 0.025 0.975
m1361.obj,Starship,2517,6094,0.025 0.841756 0.025 0.21772 0.025 0.975
m1362.obj,Starship,2554,4694,0.025 0.97496355 0.025123972 0.2223469 0.024959804 0.71894
